YEAR,DESCRIPTION,WEIGHT,UNITS,1,2,3,4,5,6,7,8,9,10,11,12
2017,SPICY,750,12,4,2,19,0,8,13,8,2,0,1,0,3
2017,SOUR,750,12,0,0,0,0,0,0,0,0,0,0,1,5
2017,NATURAL,700,12,7,8,6,8,8,22,27,33,29,30,19,31
2017,NATURAL,1,12,44,54,40,11,15,31,18,41,22,18,16,36
2017,NATURAL,200,24,6,1,0,1,12,19,3,0,0,17,6,0
2017,SWEET,750,12,5,2,6,3,10,1,6,3,3,7,2,19
2017,SALTED,750,12,0,0,1,4,1,0,2,2,15,4,4,3
2017,SPICY,750,12,2,4,3,7,15,0,1,0,0,0,0,2
2017,SOUR,750,12,0,0,0,0,0,0,0,0,0,0,0,7
2017,NATURAL,700,12,23,31,11,21,36,33,50,33,27,44,72,34
2017,NATURAL,1,12,49,44,21,21,30,25,22,11,35,16,43,43
2017,NATURAL,200,24,0,1,0,0,16,21,0,0,24,45,25,5
2017,SWEET,750,12,30,4,28,3,4,11,21,6,5,22,8,30
2017,SALTED,750,12,11,2,21,7,3,3,1,0,4,11,45,3
2017,SPICY,750,12,9,15,10,10,4,3,4,5,4,1,1,1
2017,SOUR,750,12,0,0,0,0,0,0,0,0,0,0,1,4
2017,NATURAL,700,12,7,3,6,7,14,9,2,5,4,10,13,5
2017,NATURAL,1,12,35,28,21,17,18,17,14,15,15,20,15,14
2017,NATURAL,200,24,0,0,2,0,3,4,0,0,3,9,0,6
2017,SWEET,750,12,0,0,26,0,0,0,2,2,2,2,2,6
2017,SALTED,750,12,2,1,2,1,1,0,1,0,0,0,8,1
2017,SPICY,750,12,0,3,5,1,1,4,0,0,0,1,0,0
2017,SOUR,750,12,0,0,0,0,0,0,0,0,0,0,0,11
2018,SALTED,750,12,3,3,3,5,7,1,3,3,4,2,1,5
2018,SPICY,750,12,1,2,3,4,4,1,1,3,2,0,4,2
2018,SOUR,750,12,5,1,1,2,4,0,1,1,1,1,0,6
2017,NATURAL,700,12,0,0,0,11,8,4,2,1,1,6,16,6
2017,NATURAL,1,12,0,2,5,1,4,2,3,8,9,5,2,9
2017,NATURAL,200,24,0,0,0,0,0,2,0,0,0,3,0,0
2017,SWEET,750,12,0,0,4,0,0,1,0,0,0,3,0,0
2017,SALTED,750,12,0,2,1,3,0,3,0,0,1,0,4,4
2017,SPICY,750,12,0,0,0,0,0,0,1,1,0,3,2,2
2017,NATURAL,700,12,7,3,16,13,29,14,13,14,16,17,24,16
2017,NATURAL,1,12,28,57,27,30,19,23,24,15,12,26,27,36
2017,NATURAL,200,24,0,5,3,1,4,8,1,1,1,5,3,2
2017,SWEET,750,12,0,0,0,0,0,0,0,0,1,1,2,0
2017,SALTED,750,12,0,0,2,1,1,0,1,0,0,1,1,0
2017,SPICY,750,12,0,0,0,0,0,0,0,2,0,0,0,4
2017,NATURAL,700,12,6,4,1,2,3,7,5,0,2,2,3,1
2017,NATURAL,1,12,13,16,2,0,6,5,2,2,5,4,3,2
2017,NATURAL,200,24,0,0,3,0,5,3,0,0,0,1,0,0
2017,SWEET,750,12,0,0,4,0,0,0,1,0,0,2,0,2
2017,SALTED,750,12,0,1,0,0,0,2,0,0,2,0,0,0
2017,SPICY,750,12,0,1,0,0,0,1,0,0,0,0,0,0
2017,NATURAL,700,12,3,22,10,16,6,11,14,19,8,24,67,25
2017,NATURAL,1,12,18,23,24,17,7,19,12,8,14,10,7,17
2017,NATURAL,200,24,3,0,3,1,0,3,11,3,8,4,0,1
2017,SWEET,750,12,12,7,22,6,6,2,7,6,9,5,6,20
2017,SALTED,750,12,0,5,1,2,4,2,1,2,1,2,0,4
2017,SPICY,750,12,3,17,6,15,0,4,6,3,1,0,0,5
2017,SOUR,750,12,0,0,0,0,0,0,0,0,0,0,4,9
2017,NATURAL,700,12,21,83,26,33,27,28,37,31,31,53,52,41
2017,NATURAL,1,12,75,67,76,62,56,45,46,35,62,65,69,80
2017,NATURAL,200,24,0,6,5,0,11,14,2,0,0,21,4,1
2017,SWEET,750,12,8,3,8,7,6,2,9,4,3,12,9,17
2017,SALTED,750,12,19,4,3,2,2,5,6,0,1,8,1,9
2017,SPICY,750,12,3,7,4,4,3,6,10,4,6,10,0,3
2017,SOUR,750,12,0,0,0,0,0,0,0,0,0,0,0,1
2017,NATURAL,700,12,22,21,27,17,21,19,19,15,17,21,33,29
2017,NATURAL,1,12,30,64,34,32,50,36,22,35,42,34,22,38
2017,NATURAL,200,24,1,0,2,2,43,33,10,6,0,23,3,3
2017,SWEET,750,12,9,4,23,3,6,2,9,1,1,7,1,26
2017,SALTED,750,12,4,7,12,5,4,0,6,0,1,8,3,11
2017,SPICY,750,12,4,11,16,3,5,4,11,5,5,5,1,6
2017,SOUR,750,12,0,0,0,0,0,0,0,0,0,0,2,5
2017,NATURAL,700,12,13,14,9,3,6,13,13,5,13,7,22,43
2017,NATURAL,1,12,2,10,11,19,8,1,3,11,15,6,5,15
2017,NATURAL,200,24,1,3,1,4,2,2,0,2,1,1,9,7
2017,SWEET,750,12,11,11,10,3,7,4,3,5,3,8,6,6
2017,SALTED,750,12,3,8,9,3,0,1,2,1,2,4,2,7
2017,SPICY,750,12,0,0,0,0,0,1,2,1,0,1,1,5
2015,NATURAL,700,12,7,7,7,5,4,12,14,33,11,5,11,15
2015,NATURAL,1,12,8,14,6,10,12,6,7,4,4,13,18,11
2017,NATURAL,700,12,3,5,16,7,5,13,13,6,12,10,30,18
2017,NATURAL,1,12,9,20,13,12,9,4,13,11,10,14,9,12
2017,NATURAL,200,24,0,0,0,0,1,4,0,2,0,4,0,0
2017,SWEET,750,12,0,3,2,0,0,0,0,0,1,0,0,3
2017,SALTED,750,12,1,1,3,0,0,3,1,0,0,3,2,2
2017,SPICY,750,12,0,0,0,0,2,0,0,0,0,0,0,1
2017,NATURAL,700,12,0,1,1,0,1,0,1,0,0,0,0,0
2017,NATURAL,1,12,0,3,2,4,0,0,0,2,0,3,0,0
2017,NATURAL,700,12,46,41,53,57,45,60,57,44,46,43,88,98
2017,NATURAL,1,12,62,123,62,64,72,73,47,45,88,79,66,76
2017,NATURAL,200,24,3,4,2,2,26,23,0,0,1,21,0,2
2017,SWEET,750,12,11,9,56,4,9,4,8,8,7,7,7,36
2017,SALTED,750,12,5,8,19,9,1,7,15,4,6,5,24,15
2017,SPICY,750,12,5,16,12,5,7,3,3,0,4,6,0,6
2017,SOUR,750,12,0,0,0,0,0,0,0,0,0,0,0,2
2017,NATURAL,700,12,20,29,26,29,16,48,20,16,25,28,93,29
2017,NATURAL,1,12,53,97,83,50,41,29,59,42,47,49,82,29
2017,NATURAL,200,24,2,6,1,10,27,6,9,6,10,20,5,7
2017,SWEET,750,12,30,6,33,5,12,6,15,4,7,11,13,15
2017,SALTED,750,12,22,13,13,10,12,6,12,5,14,15,12,27
2017,SPICY,750,12,7,15,8,6,6,7,18,1,0,12,3,6
2017,SOUR,750,12,0,0,0,0,0,0,0,0,0,0,6,6
2017,NATURAL,700,12,2,0,1,5,2,5,2,5,3,7,2,6
2017,NATURAL,1,12,0,2,1,0,4,0,2,4,2,3,2,1
2017,NATURAL,200,24,0,0,0,0,0,0,2,5,0,4,0,1
2017,SWEET,750,12,0,0,2,0,0,0,0,0,0,0,0,0
2017,SALTED,750,12,0,2,0,0,0,0,1,0,0,0,0,0
2017,SPICY,750,12,0,1,0,0,0,0,0,0,0,0,0,0
2015,NATURAL,200,24,4,2,2,19,15,33,28,27,24,17,7,0
2015,SWEET,750,12,8,2,1,3,2,4,2,5,7,4,4,6
2015,SALTED,750,12,0,0,0,0,0,3,0,13,6,4,5,6
2016,NATURAL,700,12,20,20,24,10,31,27,30,18,30,11,22,13
2016,NATURAL,1,12,15,12,9,14,9,2,8,4,5,2,19,11
2016,NATURAL,200,24,0,0,1,0,2,1,4,1,7,6,7,10
2016,SWEET,750,12,7,3,4,2,3,6,2,9,5,8,19,14
2016,SALTED,750,12,5,16,3,4,5,3,4,4,11,10,0,1
2016,SPICY,750,12,0,0,0,0,0,0,0,0,0,2,2,7
2017,NATURAL,700,12,1,1,0,4,3,3,7,0,2,3,13,3
2017,NATURAL,1,12,8,1,5,5,12,4,7,7,4,6,2,6
2017,NATURAL,200,24,4,10,6,12,1,8,1,0,0,1,0,0
2017,SWEET,750,12,0,0,0,0,0,0,0,0,0,0,0,4
2017,SALTED,750,12,0,0,0,0,0,2,0,2,0,2,0,2
2017,SPICY,750,12,0,0,0,0,0,0,0,0,0,0,1,0
2017,SOUR,750,12,0,0,0,0,0,0,0,0,0,0,0,2
2017,NATURAL,700,12,11,5,7,7,9,9,3,5,5,12,20,6
2017,NATURAL,1,12,12,16,20,8,4,5,6,17,17,10,15,17
2017,NATURAL,200,24,1,7,3,5,11,10,0,0,0,14,0,0
2017,SWEET,750,12,3,4,9,2,1,1,6,2,0,6,3,11
2017,SALTED,750,12,1,3,6,1,8,2,3,2,0,7,8,4
2017,SPICY,750,12,1,0,0,3,2,7,4,1,0,5,1,4
2017,NATURAL,700,12,7,1,4,3,5,15,7,2,3,3,19,3
2017,NATURAL,1,12,18,34,14,7,6,14,9,3,9,6,5,7
2017,NATURAL,200,24,3,2,0,1,4,13,0,5,2,4,0,0
2017,SWEET,750,12,2,2,4,1,6,2,1,4,1,1,1,3
2017,SALTED,750,12,2,0,1,0,1,0,1,1,0,0,0,0
2017,SPICY,750,12,0,0,0,0,0,0,0,0,1,2,0,1
2017,NATURAL,700,12,1,1,1,2,3,8,9,4,0,0,4,2
2017,NATURAL,1,12,6,3,3,13,2,5,8,11,4,6,3,4
2017,NATURAL,200,24,2,0,1,0,2,6,2,5,0,0,0,0
2017,SWEET,750,12,1,2,0,0,1,0,0,1,0,2,1,1
2017,SALTED,750,12,0,0,2,0,0,1,1,1,0,0,0,4
2017,SPICY,750,12,0,0,0,0,0,0,0,1,0,1,0,0
2017,NATURAL,700,12,11,13,10,14,11,8,4,5,2,8,3,15
2017,NATURAL,1,12,11,19,8,2,10,8,3,5,7,10,8,7
2017,NATURAL,200,24,1,1,0,0,0,0,0,0,0,10,0,0
2017,SWEET,750,12,9,3,12,0,4,1,7,1,0,3,4,11
2017,SALTED,750,12,9,8,15,2,8,10,12,11,8,10,16,16
2017,SPICY,750,12,1,1,0,1,3,9,2,0,0,0,0,0
2017,SOUR,750,12,0,0,0,0,0,0,0,0,0,0,0,1
2017,SOUR,750,12,0,0,0,0,0,0,0,0,0,1,0,0
2018,NATURAL,700,12,5,9,9,15,12,21,2,10,5,6,6,6
2018,NATURAL,1,12,12,5,9,19,9,11,29,23,22,17,26,30
2018,NATURAL,200,24,6,11,10,2,1,2,10,6,4,0,11,6
2017,NATURAL,700,12,48,43,51,43,55,28,54,23,43,48,60,95
2017,NATURAL,1,12,41,54,41,41,26,24,35,26,34,30,30,33
2017,NATURAL,200,24,10,1,8,0,31,13,9,0,2,25,13,12
2017,SWEET,750,12,5,7,33,4,11,5,11,6,3,12,6,26
2017,SALTED,750,12,25,3,22,6,3,2,3,0,4,13,4,15
2017,SPICY,750,12,2,13,6,2,6,3,6,1,1,11,4,2
2017,SOUR,750,12,0,0,0,0,0,0,0,0,0,0,0,10
2018,SWEET,750,12,6,4,7,25,3,4,5,5,7,0,1,6
2018,SALTED,750,12,2,3,6,10,5,3,2,0,4,6,2,4
2018,SPICY,750,12,0,2,1,0,1,2,0,5,3,0,37,26
2017,NATURAL,700,12,2,1,4,4,2,1,2,2,4,8,5,3
2017,NATURAL,1,12,2,11,7,3,0,2,0,2,2,2,1,3
2017,NATURAL,200,24,1,0,1,2,2,2,1,6,6,6,7,3
2017,SWEET,750,12,0,0,0,0,0,0,0,0,1,1,0,0
2017,SALTED,750,12,0,0,0,0,0,0,6,0,1,0,0,2
2017,SPICY,750,12,0,0,0,0,0,0,1,0,1,0,0,3
2017,NATURAL,700,12,0,1,0,1,1,1,2,4,0,5,5,5
2017,NATURAL,1,12,0,0,1,0,0,0,0,0,1,4,0,2
2017,NATURAL,200,24,0,2,2,0,0,0,0,0,0,0,0,0
2017,SWEET,750,12,0,0,0,0,0,0,0,1,0,0,0,0
2017,NATURAL,700,12,2,0,12,4,4,7,8,10,8,16,5,19
2017,NATURAL,1,12,4,17,5,1,3,2,7,2,3,0,2,5
2017,NATURAL,200,24,1,0,5,0,0,2,8,7,1,3,0,0
2017,SWEET,750,12,0,0,1,1,1,0,1,0,0,1,0,0
2017,SALTED,750,12,1,3,3,1,0,1,1,1,0,1,0,3
2017,SPICY,750,12,0,0,0,0,0,0,1,1,0,0,0,0
2017,SOUR,750,12,0,0,0,0,0,0,0,0,0,0,0,1
2018,SOUR,750,12,1,1,1,1,0,0,0,0,2,0,0,18
2015,NATURAL,700,12,1,0,0,1,2,2,1,2,0,0,0,0
2015,NATURAL,1,12,1,0,0,1,1,1,0,0,0,4,1,2
2016,NATURAL,700,12,0,2,0,0,0,0,0,0,0,0,0,0
2017,NATURAL,700,12,10,17,6,18,17,25,17,21,20,18,15,5
2017,NATURAL,1,12,23,31,12,23,15,15,20,19,23,27,28,11
2017,NATURAL,200,24,17,27,25,17,2,15,18,4,6,10,2,3
2017,SWEET,750,12,1,1,1,1,0,0,0,1,5,1,1,6
2017,SALTED,750,12,0,1,0,0,1,0,2,0,0,0,2,1
2017,SPICY,750,12,0,0,0,0,0,0,0,0,0,0,0,1
2017,NATURAL,700,12,4,13,11,17,18,26,9,13,21,19,28,12
2017,NATURAL,1,12,11,11,7,9,5,9,5,8,10,8,10,14
2017,NATURAL,200,24,0,3,3,4,8,12,3,0,0,18,0,10
2017,SWEET,750,12,1,1,22,0,3,2,3,2,0,2,2,9
2017,SALTED,750,12,1,1,1,1,3,1,3,4,0,5,4,2
2017,SPICY,750,12,1,1,5,0,4,6,5,6,0,1,0,3
2017,SOUR,750,12,0,0,0,0,0,0,0,0,0,0,4,4
2016,NATURAL,1,12,1,2,1,0,0,0,0,0,0,0,0,0
2015,NATURAL,700,12,3,0,0,0,0,0,0,0,0,0,0,0
2015,NATURAL,1,12,1,3,1,9,7,4,6,2,4,7,3,3
2015,SWEET,750,12,0,0,0,0,0,1,0,0,0,0,0,0
2017,NATURAL,700,12,19,25,33,38,42,32,46,25,26,52,58,21
2017,NATURAL,1,12,47,104,88,65,80,61,54,65,60,56,56,78
2017,NATURAL,200,24,0,3,5,7,19,10,8,15,18,48,1,5
2017,SWEET,750,12,10,2,23,5,8,4,11,1,3,4,5,20
2017,SALTED,750,12,2,2,0,3,10,8,1,0,0,19,6,9
2017,SPICY,750,12,11,18,5,3,20,6,3,24,0,7,0,7
2017,SOUR,750,12,0,0,0,0,0,0,0,0,0,0,1,2
2017,NATURAL,700,12,28,7,35,25,26,47,23,34,22,28,38,32
2017,NATURAL,1,12,10,4,8,6,4,5,6,1,3,8,6,2
2017,SWEET,750,12,0,0,2,3,0,0,2,0,3,2,0,0
2017,SALTED,750,12,0,0,0,0,1,0,0,0,0,0,0,1
2017,NATURAL,700,12,10,6,5,2,20,3,7,19,9,17,31,13
2017,NATURAL,1,12,34,50,37,21,31,18,17,6,9,7,8,19
2017,SWEET,750,12,0,2,0,4,0,0,1,1,1,0,0,0
2017,SALTED,750,12,0,0,1,0,3,1,0,0,2,0,1,1
2017,SPICY,750,12,0,0,0,0,1,0,3,5,1,1,0,2
2017,NATURAL,700,12,4,5,1,1,1,1,1,4,3,0,4,9
2017,NATURAL,1,12,7,3,8,3,6,13,12,7,14,4,3,7
2017,NATURAL,200,24,5,6,8,0,0,8,0,1,4,1,2,1
2017,SWEET,750,12,1,6,5,5,1,0,0,0,0,0,0,6
2017,SALTED,750,12,2,0,2,0,0,0,0,0,0,0,1,4
2017,SPICY,750,12,0,0,0,0,0,0,0,0,0,0,0,2
2017,NATURAL,700,12,17,9,10,11,9,12,11,12,17,10,13,10
2017,NATURAL,1,12,9,22,4,5,12,8,3,1,4,8,4,13
2017,NATURAL,200,24,1,0,1,0,0,5,1,0,0,5,0,0
2017,SWEET,750,12,0,0,0,1,0,0,0,0,0,0,0,6
2017,SALTED,750,12,4,3,4,2,7,5,4,10,6,4,3,7
2017,SPICY,750,12,0,1,0,0,0,0,0,0,0,0,0,3
2017,NATURAL,700,12,11,5,12,5,7,7,8,6,6,2,11,5
2017,NATURAL,1,12,17,28,14,10,13,17,7,3,15,11,8,12
2017,NATURAL,200,24,1,0,3,4,1,5,6,5,1,2,3,2
2017,SWEET,750,12,0,4,1,1,0,1,0,1,1,5,0,2
2017,SALTED,750,12,0,1,2,0,0,1,2,2,0,4,4,3
2017,SPICY,750,12,0,0,1,1,0,0,0,0,0,0,0,0
2016,NATURAL,1,12,1,2,0,3,4,3,5,2,5,4,2,2
2016,SWEET,750,12,0,0,0,0,0,0,0,0,0,1,0,0
2017,NATURAL,1,12,1,5,4,4,3,5,1,0,0,0,0,0
2017,SWEET,750,12,0,0,0,0,1,0,0,0,0,0,0,0
2015,NATURAL,700,12,7,4,4,7,7,6,7,9,7,4,5,6
2015,NATURAL,1,12,6,0,0,3,0,2,1,2,0,1,2,2
2015,NATURAL,200,24,5,7,1,4,1,10,15,14,20,8,5,6
2015,SWEET,750,12,3,0,0,1,0,1,0,1,0,0,0,0
2015,SALTED,750,12,0,0,0,0,1,0,0,0,0,0,0,0
2017,NATURAL,700,12,3,0,3,5,6,1,1,3,7,4,3,3
2017,NATURAL,1,12,0,4,1,4,1,0,0,0,2,5,6,2
2017,NATURAL,200,24,1,0,0,1,1,0,1,0,0,1,0,0
2017,SWEET,750,12,0,0,0,0,0,0,0,0,0,2,0,0
2017,SALTED,750,12,0,1,0,0,0,0,0,0,0,0,1,3
2017,SPICY,750,12,0,0,0,0,0,0,1,0,0,0,0,0
2016,NATURAL,700,12,3,4,5,4,3,12,5,4,6,10,10,8
2017,NATURAL,700,12,14,20,8,11,9,4,9,16,12,6,15,4
2017,NATURAL,1,12,14,24,38,11,17,12,11,9,24,37,34,43
2017,NATURAL,200,24,1,5,8,2,13,7,2,1,5,6,2,1
2017,SWEET,750,12,3,2,7,3,3,2,7,4,4,4,4,33
2017,SALTED,750,12,2,2,4,5,2,1,0,0,1,0,3,9
2017,SPICY,750,12,1,6,3,0,2,2,2,2,2,0,1,3
2017,SOUR,750,12,0,0,0,0,0,0,0,0,0,0,5,14
2016,NATURAL,1,12,1,3,2,1,4,2,0,2,3,3,5,4
2016,NATURAL,200,24,5,2,10,12,9,11,3,6,3,4,3,5
2016,SALTED,750,12,0,0,0,0,0,0,0,1,0,0,0,0
2017,NATURAL,700,12,7,7,9,8,6,9,4,7,2,7,5,9
2017,NATURAL,1,12,5,4,2,3,5,4,3,3,2,1,1,2
2017,NATURAL,200,24,2,4,8,1,2,6,1,1,4,5,1,6
2017,SWEET,750,12,1,0,0,0,0,0,0,0,0,0,0,1
2017,NATURAL,700,12,0,0,2,21,8,8,5,4,5,6,6,9
2017,NATURAL,1,12,0,11,25,12,17,7,23,16,16,15,21,19
2017,NATURAL,200,24,0,0,1,1,0,5,2,3,0,4,2,4
2017,SWEET,750,12,0,0,2,1,0,0,0,0,0,0,0,5
2017,SALTED,750,12,0,0,1,2,0,0,1,0,0,3,0,0
2017,SPICY,750,12,0,2,0,3,0,1,0,0,0,0,0,0
2017,NATURAL,700,12,3,28,16,10,32,21,15,13,16,13,33,16
2017,NATURAL,1,12,26,19,16,10,21,12,9,8,12,11,3,9
2017,NATURAL,200,24,0,1,1,0,13,13,6,2,2,15,5,6
2017,SWEET,750,12,11,9,23,3,3,3,4,3,2,4,2,9
2017,SALTED,750,12,9,4,5,5,3,2,9,2,8,4,15,2
2017,SPICY,750,12,5,4,7,2,7,2,5,2,1,4,1,3
2017,SOUR,750,12,0,0,0,0,0,0,0,0,0,0,2,2
2017,NATURAL,700,12,17,11,9,16,7,9,23,11,11,15,22,26
2017,NATURAL,1,12,14,46,19,16,11,12,18,12,32,23,22,35
2017,NATURAL,200,24,0,0,0,0,0,0,0,0,0,1,1,1
2017,SWEET,750,12,5,1,16,2,4,4,10,1,4,4,2,8
2017,SALTED,750,12,14,3,4,1,4,0,0,1,8,4,4,1
2017,SPICY,750,12,10,3,9,3,4,5,4,0,1,5,2,7
2017,SOUR,750,12,0,0,0,0,0,0,0,0,0,0,0,3
2017,NATURAL,700,12,17,23,28,10,15,30,9,17,18,22,48,23
2017,NATURAL,1,12,58,62,35,19,27,36,29,32,25,21,32,30
2017,NATURAL,200,24,3,8,3,6,21,16,8,5,9,21,5,8
2017,SWEET,750,12,14,5,18,4,7,4,10,6,1,5,4,32
2017,SALTED,750,12,8,10,32,4,4,4,4,14,3,15,7,14
2017,SPICY,750,12,3,9,7,2,6,4,9,7,3,8,1,4
2017,SOUR,750,12,0,0,0,0,0,0,0,0,0,0,0,9
2017,NATURAL,700,12,15,28,17,21,25,28,0,13,25,39,28,34
2017,NATURAL,1,12,41,55,30,31,22,24,7,25,28,38,30,37
2017,NATURAL,200,24,0,0,0,0,8,15,0,0,0,29,0,1
2017,SWEET,750,12,6,13,22,0,10,3,1,0,1,4,4,11
2017,SALTED,750,12,2,0,5,6,3,2,2,2,1,4,16,12
2017,SPICY,750,12,5,8,13,3,7,8,3,1,0,6,1,20
2017,SOUR,750,12,0,0,0,0,0,0,0,0,0,0,3,6
2017,NATURAL,700,12,15,27,30,43,42,48,32,54,74,73,63,46
2017,NATURAL,1,12,27,35,27,30,17,31,36,16,40,33,19,23
2017,NATURAL,200,24,0,0,0,0,0,0,0,0,0,20,13,0
2017,SWEET,750,12,5,4,18,4,3,4,32,2,2,1,2,6
2017,SALTED,750,12,4,2,2,2,10,2,10,1,5,2,5,12
2017,SPICY,750,12,11,2,10,4,7,3,8,0,3,6,1,3
2017,SOUR,750,12,0,0,0,0,0,0,0,0,0,0,0,4
2017,NATURAL,700,12,15,41,37,19,48,43,26,32,23,49,115,77
2017,NATURAL,1,12,33,100,37,32,47,22,18,27,36,27,8,25
2017,NATURAL,200,24,0,0,0,0,42,22,6,0,20,41,1,15
2017,SWEET,750,12,4,2,36,3,4,14,5,2,1,12,1,36
2017,SALTED,750,12,6,21,32,5,12,6,4,8,10,10,13,27
2017,SPICY,750,12,8,13,27,6,9,14,2,1,3,11,2,13
2017,SOUR,750,12,0,0,0,0,0,0,0,0,0,0,4,2
2017,NATURAL,700,12,14,19,14,20,29,33,36,46,40,70,98,21
2017,NATURAL,1,12,47,115,53,38,39,35,48,50,45,19,39,39
2017,NATURAL,200,24,0,0,0,0,32,21,3,0,1,58,1,1
2017,SWEET,750,12,11,8,46,3,6,3,9,8,5,11,4,13
2017,SALTED,750,12,12,24,22,8,8,11,20,0,9,20,38,33
2017,SPICY,750,12,18,15,22,26,7,1,6,2,3,7,2,15
2017,SOUR,750,12,0,0,0,0,0,0,0,0,0,0,0,3
2018,NATURAL,700,12,1,4,8,5,3,4,7,2,2,2,2,4
2018,NATURAL,1,12,0,1,2,3,0,0,3,2,2,2,3,0
2018,NATURAL,200,24,10,5,5,7,7,2,7,3,4,5,0,3
2017,NATURAL,700,12,14,10,3,8,7,2,6,3,7,10,27,21
2017,NATURAL,1,12,14,13,21,5,3,44,32,13,15,4,7,17
2017,NATURAL,200,24,0,0,0,0,0,1,0,0,0,12,2,0
2017,SWEET,750,12,5,2,2,1,1,1,0,2,0,0,6,15
2017,SALTED,750,12,6,3,6,0,0,3,0,1,3,0,25,6
2017,SPICY,750,12,0,0,2,4,4,1,0,1,3,0,2,9
2017,SOUR,750,12,0,0,0,0,0,0,0,0,0,0,2,7
2017,NATURAL,700,12,8,10,3,9,24,28,4,14,9,14,8,20
2017,NATURAL,1,12,28,28,12,33,24,17,17,23,31,17,16,29
2017,NATURAL,200,24,1,1,0,0,18,0,0,0,3,7,0,5
2017,SWEET,750,12,5,7,8,1,4,4,6,8,5,6,5,17
2017,SALTED,750,12,8,2,3,7,2,4,7,3,5,3,4,16
2017,SPICY,750,12,4,5,5,11,4,4,3,6,2,3,0,7
2017,NATURAL,700,12,1,0,3,9,2,3,1,3,0,3,10,4
2017,NATURAL,1,12,1,1,4,3,0,1,2,1,1,5,2,4
2017,NATURAL,200,24,0,0,0,0,0,1,0,0,2,0,0,0
2017,SWEET,750,12,2,3,0,0,0,2,3,1,3,0,0,5
2017,SALTED,750,12,1,0,0,0,0,0,0,0,0,0,1,1
2017,NATURAL,700,12,9,13,23,24,7,35,9,10,16,22,60,31
2017,NATURAL,1,12,15,21,31,28,40,42,26,44,31,38,33,40
2017,NATURAL,200,24,1,0,1,0,4,23,0,0,0,0,6,8
2017,SWEET,750,12,2,3,8,1,1,2,0,0,1,2,2,4
2017,SALTED,750,12,5,2,1,0,2,4,5,6,7,4,3,5
2017,SPICY,750,12,0,2,0,1,0,0,3,1,4,4,2,8
2017,NATURAL,700,12,7,22,10,4,14,29,15,10,7,19,25,13
2017,NATURAL,1,12,18,34,17,23,27,14,29,16,17,8,6,27
2017,NATURAL,200,24,0,0,0,0,0,9,0,0,4,12,0,0
2017,SWEET,750,12,16,7,26,3,5,3,23,5,3,0,2,18
2017,SALTED,750,12,11,15,14,2,12,5,11,3,6,11,5,17
2017,SPICY,750,12,2,11,9,1,2,3,2,2,4,8,0,7
2017,SOUR,750,12,0,0,0,0,0,0,0,0,0,1,4,3
2017,NATURAL,700,12,1,2,7,11,3,8,2,1,16,4,9,5
2017,NATURAL,1,12,4,14,3,2,1,3,2,2,3,1,0,3
2017,NATURAL,200,24,0,1,0,0,0,3,0,0,0,4,3,10
2017,SWEET,750,12,2,2,0,0,1,0,0,0,1,0,4,3
2017,SALTED,750,12,6,0,0,2,0,2,0,1,0,12,0,1
2017,SPICY,750,12,0,0,0,0,0,0,0,1,0,0,0,2
2018,SWEET,750,12,0,0,0,0,0,0,0,0,0,1,1,0
2015,NATURAL,1,12,0,0,0,0,1,0,0,0,2,0,0,0
2018,NATURAL,700,12,0,1,3,0,0,0,0,2,2,0,0,2
2018,NATURAL,1,12,0,0,0,0,0,0,0,2,6,8,6,9
2015,NATURAL,700,12,1,2,3,2,1,2,1,1,0,0,3,0
2015,NATURAL,1,12,5,6,2,4,4,3,2,2,2,5,2,4
2015,NATURAL,200,24,2,15,7,6,5,1,0,0,2,1,5,2
2017,NATURAL,700,12,33,28,27,26,15,31,9,20,1,41,79,29
2017,NATURAL,1,12,46,39,53,43,33,21,23,23,42,33,38,39
2017,NATURAL,200,24,3,3,2,2,31,11,4,0,3,38,6,3
2017,SWEET,750,12,9,4,51,9,8,8,26,10,6,13,5,23
2017,SALTED,750,12,14,6,46,18,1,4,4,1,52,24,43,22
2017,SPICY,750,12,3,4,22,4,12,9,9,3,3,3,1,8
2017,SOUR,750,12,0,0,0,0,0,0,0,0,0,0,4,8
2017,NATURAL,700,12,5,6,5,11,14,30,14,9,4,0,12,4
2017,NATURAL,1,12,14,29,37,19,18,25,20,20,23,15,30,33
2017,NATURAL,200,24,3,1,2,1,3,14,1,7,1,15,3,2
2017,SWEET,750,12,2,3,7,3,2,1,2,1,0,4,0,3
2017,SALTED,750,12,0,3,3,2,3,3,1,1,1,8,4,4
2017,SPICY,750,12,0,0,0,0,0,0,0,0,1,1,0,2
2017,NATURAL,700,12,59,58,84,30,44,8,21,17,36,23,54,43
2017,NATURAL,1,12,38,48,37,17,41,13,14,9,12,23,11,20
2017,NATURAL,200,24,0,0,2,0,6,3,19,0,0,3,15,4
2017,SWEET,750,12,9,12,25,3,7,4,30,0,7,10,15,38
2017,SALTED,750,12,30,4,27,1,10,6,12,9,14,11,35,33
2017,SPICY,750,12,16,7,10,7,3,4,10,5,3,30,1,30
2017,SOUR,750,12,0,0,0,0,0,0,0,0,0,2,10,24
2017,NATURAL,700,12,10,22,35,41,18,32,30,21,13,24,64,32
2017,NATURAL,1,12,38,64,35,55,27,21,39,17,36,10,21,60
